UsingIPAddress,LongURL,TinyURL,"URL""At""Symbol",ForwardslashRedirection,PrefixSuffix,SubMultiDomains,HTTPS,DomainRegistrationLink,Favicon,NonStandardPort,HTTPSToken,RequestURL,URLAnchor,LinksInTags,SFH,SubmittingInfoToEmail,AbnormalURL,WebsiteForwarding,StatusBarCustomization,DisabilingRightCLick,UsingPopUpWindow,IFrameRedirection,AgeOfDomain,DNSREcord,WebsiteTraffic,PageRank,GoogleIndex,NumberOfLinksPointingToPage,StatisticalReportsBasedFeature,y
1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,1
1,-1,1,1,-1,-1,0,-1,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,0,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1
-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,0,1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1
-1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,0,-1,-1,1,-1,0,1,1,1,1,1,-1,0,1,-1,1,1,1
-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,0,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,-1,0,-1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1
-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,1,-1,-1,0,1,1,1,1,-1,-1,1,1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,0,-1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1
1,-1,-1,1,-1,-1,0,1,1,1,1,-1,-1,0,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,-1,-1,-1,-1,1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,0,0,-1,1,0,-1,1,-1,-1,-1,1,0,1,1,1,-1,-1
1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,-1,0,-1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,-1,1
1,1,1,-1,1,-1,1,0,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,1
-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,0,0,1,-1,1,0,1,1,-1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,0,1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,-1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,0,1,1,1,-1,0,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
1,1,1,-1,1,-1,0,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,-1,-1
1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,0,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,-1,1,1
-1,1,-1,-1,-1,-1,0,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,1
-1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,-1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1
1,-1,1,1,1,-1,1,0,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
1,-1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,0,1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
-1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,1,-1,1,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,-1,-1
1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,-1,-1
-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,0,-1,-1
-1,1,1,-1,1,-1,0,-1,-1,1,1,1,1,-1,0,0,1,1,0,1,1,1,1,1,1,-1,1,1,0,-1,-1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,0,1,-1,1,-1,1,1,-1,1,1,1,1,0,1,0,-1,-1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,1,0,1,1,-1,1,-1
-1,1,-1,1,-1,-1,1,0,-1,1,1,-1,1,-1,0,-1,1,1,0,1,1,1,1,1,-1,1,1,1,-1,1,-1
-1,-1,1,1,1,-1,1,0,-1,1,1,1,-1,0,-1,0,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,0,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1
-1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,1,0,-1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,0,-1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,-1
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,0,1,1,-1,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1
-1,-1,1,1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,-1,1,1
-1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,0,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,1,-1,-1,-1,1,0,1,1,0,1,-1
-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,-1,0,0,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,1,-1,1,-1,1,0,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,1,1,-1,-1,1,1,1,-1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,1,0,-1,1,0,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,-1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,-1,-1
1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,0,0,1,-1,1,0,1,1,-1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,1
-1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,1
1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,-1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,-1,0,0,0,-1,1,0,-1,-1,-1,-1,-1,1,1,1,1,1,1,1
1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,0,0,-1,-1,-1,0,1,1,1,1,1,-1,1,-1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,-1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,-1,1,-1,0,1,-1,-1,-1,1,-1,0,-1,-1,-1,1,0,-1,1,-1,-1,-1,1,0,1,1,0,1,-1
-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,0,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,0,0,1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1
1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1
-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,-1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,0,-1,-1
-1,-1,1,1,1,-1,0,1,1,-1,1,1,-1,0,-1,0,-1,1,0,-1,1,-1,1,-1,1,1,-1,1,1,1,1
1,-1,1,1,1,-1,-1,0,-1,-1,1,1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1
-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,-1,-1
-1,-1,1,-1,1,1,0,1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,0,0,0,1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,-1,-1
-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,0,0,-1,1,-1,0,1,-1,-1,-1,1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,-1,-1
-1,-1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,-1,1,1,1,1
1,-1,1,-1,1,-1,-1,1,-1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,-1,1,1,-1,0,0,-1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
-1,-1,-1,-1,-1,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1
1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1
-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,-1,1,-1,1,-1,-1,1,0,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,-1,1,1,1,-1,0,0,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,-1,-1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1
-1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,0,1,-1,-1,-1,0,1,1,1,1,-1,1,1,1,1,-1,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,0,-1,-1,-1,0,1,1,1,1,-1,1,-1,1,1,0,1,1
-1,1,1,-1,1,-1,1,1,-1,1,1,1,1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,-1,1,0,1,1
-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,0,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,0,-1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,0,1,1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,0,1,-1,1,-1,0,1,1,-1,1,-1,1,1,-1,1,1,1,1
-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,0,1,1
-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
1,-1,1,-1,1,-1,0,0,1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,0,-1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
1,-1,1,1,1,1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,1,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,0,0,1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
-1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,1,0,1,-1
-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,1,-1,-1,-1,1,-1,0,1,-1,1,1,1
-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,-1,1,1,1,-1,0,0,-1,1,1,1,-1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,-1,1,1,1,-1,0,0,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,1,1,1,1
-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,1,1,-1,1,-1,0,0,-1,-1,-1,1,-1,-1,0,-1,-1,1,0,1,1,-1,1,1,1,-1,-1,1,0,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,0,-1,1
-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,-1,1,1,1
-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,1,-1,-1
-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,1,-1,-1
-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,-1
